Name;Price;URL;idproduto;idgradex;idgradey;descrição;idmarca;iddepartamento;classificacao;idcodigonbm;Ean
Geladeira \u002F Refrigerador Consul Cra30 Degelo Seco 261 Litros;2599;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador Consul 261l 1 Porta Branco 127v Cra30fbana;2599;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira 261l 1 Porta Classe A Cra30fb Consul Branco 110v;2229;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador Consul Cra30fb 261 Litros Branco 110v;2368,59;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Consul Cra30 261 Litros 1 Porta Com Gavetão Branca;2212;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Consul Cra30 261 Litros 1 Porta Degelo Seco 127v;2949;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador 1 Porta 261 Litros Consul Cra30fb;2228,77;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira \u002F Refrigerador Consul Cycle Defrost Cra30fb 261l;2329,89;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Consul Cra30 261 Litros 1 Porta Degelo Seco 127v;3169;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira \u002F Refrigerador Consul Cycle Defrost Cra30fb 261l;2413,85;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Consul Degelo Seco 261 Litros Branca Com Gavetão H;2229;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador Consul Degelo Seco Cra30fb 261l Branco - 110v;2221,11;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador Consul Degelo Seco Cra30fb 261l Branco - 110v;2221,11;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira 261l 1 Porta Degelo Classe A Consul Branco 110v;2229;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira 261l 1 Porta Classe A Cra30fb Consul Branco 110v;2399;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira 261l Degelo Seco 110v Cra30fb Consul;2899;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira \u002F Refrigerador Consul Cra30 Degelo Seco 261 Litros;2521;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira 261l Degelo Seco 110v Cra30fb Consul;2899;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Refrigerador Consul 261l 1 Porta Branco 127v Cra30fbana;2599;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Consul Degelo Seco 261 Litros Branca Com Gavetão H;2229;https://lista.mercadolivre.com.br/7891129186408#D[A:7891129186408];3363;13;1;REFRIG CONSUL CRA30 BR-13-1;59;1010101010;1010101;84182100;7891129186408
Geladeira Auto Defrost Crb39a 342l Inox Consul 127v;2936,06;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Crb39ab Frost Free 342 Litros Com Gavetão Hortifruti Cor Branca Consul 127v;2725,09;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul 300 Litros Frost Free Com Freezer Supercapacidade Branca Crb36ab;2919,66;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
W10744937 Gaveta De Legumes Geladeira Consul Original;148;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Crb39ab Frost Free 342 Litros Com Gavetão Hortifruti Cor Branca Consul 220v;2725,09;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342l Com Freezer Crb39;3590;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira\u002Frefrigerador Consul 342 Litros Crb39a - Frost Free;3108,76;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342 Litros Branca Com Gavetão Ho;2579;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Placa Interface Cwe13abana\u002Fcwe13bbna Bivolt W10890251;155,99;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira\u002Frefrigerador Consul 342 Litros Crb39a, Frost Free,;3230,67;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Frost Free 342 Litros Com Controle De Te;2135;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Facilite Crb39ab Frost Free 342 Litros;3966,25;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342l Crb39ab 110v;2999;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira \u002F Refrigerador Consul Crb39 Frost Free 342 Litros;3610,59;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Painel De Controle Decorativo Lavadora Consul W10338751;37;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 1 Porta 342 Litros;2838;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul facilite 342l 1 Porta Frost Free 127v;2763,55;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul 342 Litros Frost Free Crb39ab - 127v;2419;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Painel De Controle Decorativo Lavadora Consul W10338751;37;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 1 Porta 342 Litros;3005;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342l Crb39ab 110v;2899;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul 342 Litros Frost Free Crb39ab - 127v;2359;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Crb39ab Facilite Frost Free 342l;3966,25;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 1 Porta 342 Litros Branco 110v;3224;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Frost Free 342 Litros Com Controle De Te;2029;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 1 Porta 342 Litros Branco 110v;3224;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul 342 Litros Frost Free Crb39ab - 127v;2798,89;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 1 Porta 342 Litros Branco 110v;3224;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul facilite 342l 1 Porta Frost Free 127v;2909;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul 342 Litros Frost Free Com Gavetão;3034,19;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Frost Free 342 L Branco 110v;2209;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul 342 Litros Frost Free Crb39ab - 127v;2798,89;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Refrigerador Consul Frost Free 342 L Branco 110v;2209;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Console Suporte Lavadora Consul Facilite Original W10338751;36;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Bebedouro Gela Mais Cjd42ab 2 Níveis De Temperatura Consul Cor Branco 110v;799;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira \u002F Refrigerador Consul Crb39 Frost Free 342 Litros;3328,24;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342 Litros Branca Com Gavetão Ho;2579;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Consul Frost Free 342l Com Freezer Crb39;3590;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Cafeteira Profissional 50 Litros 2 Reservatórios Marchesoni;4528,56;https://lista.mercadolivre.com.br/7891129184657#D[A:7891129184657];3365;13;1;REFRIG CONSUL CRB39 BR 1P 342L-13-1;59;1010101030;1010103;84182100;7891129184657
Geladeira Com Freezer 334l Branco Crd37 Consul 127v;2149;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Geladeira Com Freezer Consul Crd37 Con Capacidad De 334l 220v -branco;2449;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Geladeira Duplex Consul Cycle Defrost 334l Crd37eb;2767;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Geladeira Consul Cycle Defrost Duplex 334 Litros Branca Com;2449;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Refrigerador Consul 334l 2 Portas Branco Crd37eb 127v;2499;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Refrigerador Consul Duplex 334 Litros Branco Crd37ebana 12;2503;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Geladeira Consul 334l Crd37eb 127v (reembalado);2399;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
Geladeira Consul Crd37eb Cycle Defrost Duplex 334l Branca;2551;https://lista.mercadolivre.com.br/7891129195448#D[A:7891129195448];3369;13;1;REFRIG CONSUL CRD37 BR-13-1;59;1010101020;1010102;84181000;7891129195448
